rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
279,Mount St. Mary's,MAAC,15-17,99.03287911139577,334,108.18631573666059,165,0.265683523906417,279,15.0,17.0,11.0,9.0,11-9,0.34419989758323083,0.45829951719871703,0.2761173057956694,0.34419989758323083,0.45829951719871703,0.2761173057956694,0.8922751259540154,0.7877902514395285,104.28180144483865,110.94060278348157,104.28180144483865,110.94060278348157,98.49202937073701,107.8443251958234,96.32713963775629,100.95143552427405,0.3683669986469137,3.0,0.0038644738784218147,1365.0,1344.0,1334.4875000000002,1.0228645828454743,1.0071282046478516,0.0,0.55,-12.527905882746644,250,163,67.78965719480873
280,Ball St.,MAC,12-19,98.89998605682774,335,108.09664962066948,162,0.2645326853544628,280,12.0,19.0,7.0,11.0,7-11,0.3803576848517546,0.3011077265675095,0.4375937658348204,0.3803576848517546,0.3011077265675095,0.4375937658348204,0.8955759579320116,0.8994938933042795,107.58851542623759,111.44096475319044,107.58851542623759,111.44096475319044,100.72441354483165,109.5534883965663,89.76245881324691,104.53200615660374,0.14782605445000727,1.0,-0.03810790328249963,1213.0,1293.0,1180.1375,1.027846331465613,1.0956350425268242,0.0,0.3888888888888889,-14.671521286338645,290,263,63.64343098901948
281,Western Michigan,MAC,10-21,107.00599562489434,199,117.34745491566623,323,0.2571326828747323,281,11.0,20.0,4.0,14.0,4-14,0.4379198165876096,0.3793775028143279,0.48020037653497966,0.4379198165876096,0.3793775028143279,0.48020037653497966,0.862066219982884,0.8451509713473147,108.15135134107774,108.97472233074961,108.15135134107774,108.97472233074961,108.13691118155779,118.72765856672426,86.5959729082176,116.92247321362771,0.030680575127626876,2.0,-0.04804311725793192,1345.0,1456.0,1235.1750000000002,1.0889145262817008,1.1787803347703765,0.0,0.2222222222222222,-15.420088324010981,308,295,67.79339510368482
282,Presbyterian,BSth,15-18,102.24682743197008,290,112.40046399102714,254,0.25184423179880877,282,15.0,18.0,7.0,9.0,7-9,0.342887749440747,0.34068110048454014,0.3372553949540209,0.342887749440747,0.34068110048454014,0.3372553949540209,0.9042683119504153,0.8773563129479858,106.2951241539562,111.77170314396606,106.2951241539562,111.77170314396606,105.03819342730974,114.84544593776118,78.45414919214267,107.04085164960152,0.02730485665938136,1.0,-0.0009161516395727043,1186.0,1198.0,1089.3875,1.0886851556493902,1.0997005197874952,0.0,0.4375,-13.784584347349554,278,175,64.19137339838211
283,Louisiana,SB,11-22,101.48222010238794,302,111.6585636651277,235,0.2499341081245664,283,11.0,22.0,7.0,11.0,7-11,0.41125470014695914,0.4582125153089497,0.3887303441896774,0.41125470014695914,0.4582125153089497,0.3887303441896774,0.8867846084384983,0.8346908223951011,106.33879661873401,110.20626047777824,106.33879661873401,110.20626047777824,102.35236111785672,110.72446816498064,90.42483855943217,108.46696041828822,0.10986154261364973,2.0,-0.04042819897447575,1179.0,1254.0,1148.8624999999997,1.0262324690726699,1.0915144327541375,0.0,0.3888888888888889,-16.97926615815758,329,272,63.263052582605695
284,Jacksonville,ASun,12-20,103.33863732166851,274,113.8070285836074,282,0.24793262496921953,284,12.0,20.0,7.0,11.0,7-11,0.3807143480070918,0.4847911618575887,0.3139527932925271,0.3807143480070918,0.4847911618575887,0.3139527932925271,0.8782408864306462,0.7886496559438955,108.53875055801683,112.6672930640742,108.53875055801683,112.6672930640742,104.22587299376227,111.61649973698388,104.50703396773052,117.02792390808982,0.2139430794205036,3.0,-0.041092188200669955,1272.0,1283.0,1158.075,1.098374457612849,1.1078729788657902,0.0,0.3888888888888889,-14.900962487342184,296,275,63.51269698605799
285,Mercyhurst,NEC,17-17,101.15343595126004,305,111.43682025203796,230,0.24723355916106882,285,17.0,17.0,10.0,8.0,10-8,0.26633296127569545,0.4057655031415783,0.17656462044662558,0.26633296127569545,0.4057655031415783,0.17656462044662558,0.9191300507833141,0.8350830624019895,102.36212516082213,113.05144786769347,102.36212516082213,113.05144786769347,102.9175552952167,112.94219305862326,76.73080987086817,101.7031266034528,0.03768138690972558,2.0,-0.04578958249331033,1296.0,1230.0,1186.0375000000001,1.092714184838169,1.037066703202892,0.0,0.5555555555555556,-13.326483734787779,267,287,64.57573355243231
286,Arkansas Pine Bluff,SWAC,13-19,104.87890789392742,246,115.66974454439945,306,0.2448582968762527,286,13.0,19.0,10.0,8.0,10-8,0.38313790934783487,0.6373657911957709,0.20301580805584288,0.38313790934783487,0.6373657911957709,0.20301580805584288,0.8494274644563794,0.678063658851822,106.35953788899944,110.36291950640764,106.35953788899944,110.36291950640764,105.57282597523634,115.92401366098046,95.99729885930347,112.2161635481839,0.14243266125572315,4.0,-0.02213698327006769,1366.0,1332.0,1247.2749999999999,1.0951875087691167,1.0679280832214229,0.0,0.5555555555555556,-12.932530178680654,261,233,69.27858831950556
287,UNC Greensboro,SC,15-19,107.75713601115672,185,118.91848903594253,341,0.24353034085808367,287,15.0,19.0,9.0,9.0,9-9,0.33355222023266107,0.39390119050032013,0.3015074771515624,0.33355222023266107,0.39390119050032013,0.3015074771515624,0.9191665805213478,0.8774672146687703,107.1639854050148,114.10400613609319,107.1639854050148,114.10400613609319,108.62446988182245,121.73825215057776,104.2711364353012,119.04958889071757,0.17883306933363127,1.0,-0.012740256383861781,1420.0,1485.0,1241.7624999999998,1.143535901591488,1.195880854833352,0.0,0.5,-15.222749579909495,304,215,67.66445732412379
288,Florida A&M,SWAC,15-16,98.79584562971783,336,109.21932063602013,189,0.2398544146030729,288,15.0,16.0,11.0,7.0,11-7,0.32289674276611735,0.5012464053709396,0.22412967089348534,0.32289674276611735,0.5012464053709396,0.22412967089348534,0.8955496800803522,0.7717531505279798,104.61559484961957,111.34234136929936,104.61559484961957,111.34234136929936,101.26456023761288,109.88284651413463,93.65442637650679,107.8558829473373,0.1647064256162617,4.0,0.011515525894878365,1305.0,1269.0,1238.1999999999998,1.0539492812146667,1.0248748182846068,0.0,0.6111111111111112,-11.814260454220284,239,144,67.97655029052707
289,Brown,Ivy,9-18,97.63755275173406,343,107.97731926644138,157,0.23910752703508814,289,9.0,18.0,3.0,11.0,3-11,0.36741765023634015,0.26378624105575466,0.4636468159040268,0.36741765023634015,0.26378624105575466,0.4636468159040268,0.9099360588423461,0.9298821499002153,106.85854553904132,111.71249666803637,106.85854553904132,111.71249666803637,98.50577684488876,109.1301608589434,0.0,0.0,0.0,0.0,-0.08836764704436834,945.0,1061.0,955.2625,0.9892568796534983,1.1106894701718113,0.0,0.21428571428571427,-14.616350630091405,287,354,66.67764946879272
290,Lehigh,Pat,18-17,101.75957015037613,296,112.5439186488745,258,0.23895766817693323,290,18.0,17.0,11.0,7.0,11-7,0.30422525588896226,0.4081573711329006,0.24796254320357317,0.30422525588896226,0.4081573711329006,0.24796254320357317,0.9129721780321691,0.8352578550218765,104.93591288798825,112.95318513350738,104.93591288798825,112.95318513350738,103.321512978895,113.63853243537136,86.59418710621945,104.05764714869979,0.10786932425660924,2.0,0.022562528424741046,1357.0,1355.0,1247.1875,1.088048108243548,1.0864445001252818,0.0,0.6111111111111112,-12.103332332073435,244,115,66.68227587167435
291,Morehead St.,OVC,20-13,106.24667118111122,218,117.513061961749,327,0.2388419147182787,291,20.0,13.0,15.0,5.0,15-5,0.2944579557510849,0.4109895330745566,0.22434081664025413,0.2944579557510849,0.4109895330745566,0.22434081664025413,0.9091651342973145,0.8070003070181451,103.20664872705113,111.33315498111826,103.20664872705113,111.33315498111826,108.77666175074651,118.15197287946935,109.520940296354,126.53428354389483,0.1596852958485791,2.0,0.10533607439118076,1475.0,1422.0,1314.6125000000002,1.1220036322490465,1.0816875695309454,0.0,0.75,-9.089382708353835,181,8,65.32460448142734
292,IU Indy,Horz,7-25,106.02010650313855,225,117.3852482883224,325,0.23666098292109158,292,7.0,25.0,3.0,17.0,3-17,0.4029927487485191,0.3855142223366146,0.42013036055611525,0.4029927487485191,0.3855142223366146,0.42013036055611525,0.8843582209379315,0.8310480984776304,108.9042863138635,111.6078637905272,108.9042863138635,111.6078637905272,105.55324914473015,116.65278477087313,121.35375758345032,117.89352936029825,0.5824092975244368,2.0,-0.15078462267399495,1552.0,1694.0,1435.0875,1.0814671579259103,1.1804158283031523,0.0,0.15,-20.07949240343332,355,365,73.66353137928179
293,East Texas A&M,Slnd,11-21,100.57358595747985,313,111.36989615405918,228,0.23638081124975102,293,11.0,21.0,6.0,16.0,6-16,0.43337606962031333,0.46520983670225446,0.41890617549215836,0.43337606962031333,0.46520983670225446,0.41890617549215836,0.854509791850194,0.7649008861302703,107.50485047329589,108.64668501570364,107.50485047329589,108.64668501570364,100.20444524857217,111.71299360089684,93.7643542684612,106.81871136033395,0.18257382556099458,3.0,-0.01588176666056318,1455.0,1633.0,1474.825,0.9865577271879714,1.1072500127133726,0.0,0.2727272727272727,-15.007176085593034,299,218,68.37751972759811
294,Southeastern Louisiana,Slnd,9-22,99.32872861794999,331,110.03604798338151,207,0.23553952757292482,294,9.0,22.0,6.0,16.0,6-16,0.4440069076397408,0.5051780148316436,0.41898236378850773,0.4440069076397408,0.5051780148316436,0.41898236378850773,0.8697073832809936,0.8073296858613495,107.02270841249872,108.95039165429813,107.02270841249872,108.95039165429813,99.670400127473,110.79561464428856,0.0,0.0,0.0,0.0,-0.043978219423444265,1440.0,1567.0,1442.0375,0.9985870686441928,1.0866569003926736,0.0,0.2727272727272727,-16.540926109612133,322,282,65.41277860066599
295,West Georgia,ASun,15-17,102.03561612506,293,113.0671908692907,265,0.23494546482243608,295,15.0,17.0,8.0,10.0,8-10,0.3384842284977755,0.40569363334486036,0.29818366986279465,0.3384842284977755,0.40569363334486036,0.29818366986279465,0.8884359081740058,0.7935597025243103,108.62301762283118,114.67132357676424,108.62301762283118,114.67132357676424,103.210649786635,114.85586858581382,100.66754354690308,104.86779142884596,0.38459603938749043,3.0,0.015126592725890564,1379.0,1423.0,1249.3,1.1038181381573682,1.1390378612022733,0.0,0.4444444444444444,-12.477666286819433,248,133,69.05646466765806
296,Northeastern,CAA,7-24,106.74594587988314,206,118.3556437509825,337,0.23374450420241202,296,7.0,24.0,2.0,16.0,2-16,0.43924736054391067,0.45409864248538595,0.4434775091406083,0.43924736054391067,0.45409864248538595,0.4434775091406083,0.8897563093857243,0.858678077450005,107.24012648699947,109.77446731416299,107.24012648699947,109.77446731416299,108.04613714399046,122.3303439390718,0.0,0.0,0.0,0.0,-0.08447777879213544,1348.0,1518.0,1254.8500000000001,1.0742319799179183,1.2097063394031158,0.0,0.1111111111111111,-19.26720810227453,350,352,69.73311025047647
297,Bellarmine,ASun,13-19,114.88356431248837,80,127.64753827518747,365,0.22942375300759318,297,13.0,19.0,7.0,11.0,7-11,0.36590391597416083,0.42423157107334686,0.32386235957191434,0.36590391597416083,0.42423157107334686,0.32386235957191434,0.8915965820373905,0.8182202547644931,108.12329920372376,112.82510243052452,108.12329920372376,112.82510243052452,115.68738699553413,129.49671355067557,120.12979307310407,123.23097801387438,0.4272430213257312,2.0,-0.007572649943881349,1466.0,1501.0,1195.6125,1.226149776788048,1.2554234754153206,0.0,0.3888888888888889,-14.425695030088413,286,196,64.58967109688312
298,Sacred Heart,MAAC,14-19,106.6187159310964,210,118.50848906270039,339,0.22866873219684558,298,14.0,19.0,9.0,11.0,9-11,0.32467446879288925,0.3897247748368537,0.2808542087276464,0.32467446879288925,0.3897247748368537,0.2808542087276464,0.9185951263289683,0.8646372757684762,103.60591950398641,111.1651446794281,103.60591950398641,111.1651446794281,109.1206020221767,120.96240858026233,103.17617006921317,126.60961079934613,0.08677126902964233,1.0,-0.009271339957608149,1513.0,1530.0,1355.8875000000003,1.1158742889804647,1.1284122023397956,0.0,0.45,-15.311047935279356,305,203,68.39172230788279
299,Grambling St.,SWAC,14-19,96.25946452602426,348,107.09922339635928,142,0.22668117692008127,299,14.0,19.0,7.0,11.0,7-11,0.30895705316210403,0.43770325159113393,0.2403654784137387,0.30895705316210403,0.43770325159113393,0.2403654784137387,0.9008294655209,0.8053693972509188,103.85066499180095,111.24747916116111,103.85066499180095,111.24747916116111,93.8203826308331,107.35558294548834,107.58383607902428,111.0989932231592,0.40860408101977297,2.0,-0.03671845545235913,1240.0,1252.0,1260.2625,0.9839220003769056,0.9934438261870047,0.0,0.3888888888888889,-14.84715207237119,295,261,67.51347348825391
300,Eastern Kentucky,ASun,11-21,108.46116198787593,173,120.82202915793937,352,0.22423509958715157,300,11.0,21.0,7.0,11.0,7-11,0.3749929078856187,0.45755662543413833,0.32443742224210403,0.3749929078856187,0.45755662543413833,0.32443742224210403,0.8957599079154183,0.8332236878310311,108.3253918386684,112.53796751008711,108.3253918386684,112.53796751008711,111.27568845922657,121.14220084603319,96.0717949095301,105.56585785211557,0.2527968090997017,1.0,-0.04720476742009733,1464.0,1494.0,1251.8374999999999,1.1694808631311973,1.1934456349166727,0.0,0.3888888888888889,-16.56308465202933,323,293,67.23004990363775
301,Oral Roberts,Sum,10-23,102.24290472105648,291,113.93068689875314,286,0.2236108161690979,301,10.0,23.0,4.0,12.0,4-12,0.42248222982902944,0.4861076934602142,0.37184522900960454,0.42248222982902944,0.4861076934602142,0.37184522900960454,0.8788621023853393,0.8335206615507769,109.20292275289444,110.99267935856714,109.20292275289444,110.99267935856714,101.72775486312113,115.82617567697477,99.89443230096832,115.36096510279232,0.16037385909021118,2.0,-0.06406009521562167,1166.0,1272.0,1109.3500000000001,1.0510659395141297,1.1466173885608688,0.0,0.25,-17.640148535742746,336,327,67.711840693958
302,Evansville,MVC,7-25,102.26663791900319,289,114.17793407540054,291,0.21976996514076877,302,7.0,25.0,3.0,17.0,3-17,0.5511810803709644,0.46186764581843814,0.589075131197139,0.5511810803709644,0.46186764581843814,0.589075131197139,0.8273568630188703,0.825676686242955,110.2580382065543,106.04093343010113,110.2580382065543,106.04093343010113,101.53617797732781,113.79092809346756,95.5032731913958,103.8566680961534,0.27602024510647033,1.0,-0.025905552320620334,1325.0,1581.0,1359.3374999999999,0.9747395330445898,1.1630665673535823,0.0,0.15,-17.721193811499774,340,240,66.94929701695503
303,USC Upstate,BSth,13-19,99.03393990224424,333,110.71870942620393,218,0.2171083969144351,303,13.0,19.0,5.0,11.0,5-11,0.34994745896700735,0.3785199491896769,0.3415818154160058,0.34994745896700735,0.3785199491896769,0.3415818154160058,0.8857886252070187,0.8360217089534809,105.59208937501766,111.09299679791619,105.59208937501766,111.09299679791619,97.69928295132098,111.664735386368,108.21319634988932,97.31900813097586,0.7721081485593128,2.0,-0.03525423567390751,1132.0,1234.0,1132.9375000000002,0.999172505102885,1.0892039499089754,0.0,0.3125,-14.28178389442709,285,257,67.56858746517855
304,Texas Southern,SWAC,12-18,102.04806565519071,292,114.12369834402898,290,0.21650543229202082,304,12.0,18.0,10.0,8.0,10-8,0.34093224158457236,0.5595038418162134,0.21433094072341577,0.34093224158457236,0.5595038418162134,0.21433094072341577,0.861851923844957,0.6851411049249004,105.12894814362957,110.65999456926968,105.12894814362957,110.65999456926968,102.9476268103859,114.1989016300868,99.68116166586316,118.29003970548548,0.1225637577888842,5.0,-0.054329520410881904,1388.0,1319.0,1273.0375000000001,1.0903056665652031,1.0361045923627543,0.0,0.5555555555555556,-12.975595981813738,262,308,68.67034947043288
305,Northwestern St.,Slnd,10-22,100.5714311671365,314,112.53199489641526,257,0.21547264194608073,305,10.0,22.0,8.0,14.0,8-14,0.4339680854826406,0.4788774792477166,0.4208023892106574,0.4339680854826406,0.4788774792477166,0.4208023892106574,0.8648170197995915,0.7818611914656239,107.07769421792827,108.44534618636959,107.07769421792827,108.44534618636959,100.80491961447574,111.7174341583733,110.84039374333635,117.78544490971062,0.3320573799988381,2.0,-0.02264799545877405,1452.0,1538.0,1427.4875,1.0171717790873827,1.0774174905209328,0.0,0.36363636363636365,-16.269356511383158,317,234,64.77283289353396
306,Alabama A&M,SWAC,18-15,104.27397428037193,257,116.67514216447228,312,0.21546805496465468,306,18.0,15.0,10.0,8.0,10-8,0.27678244135179325,0.34782360169901777,0.22941988731461505,0.27678244135179325,0.34782360169901777,0.22941988731461505,0.9212105306697154,0.8584766885944555,102.68844173838554,111.5298266904223,102.68844173838554,111.5298266904223,107.43931028877137,118.16680765687903,85.36039252269782,120.79134451044698,0.01811741861745326,2.0,0.03925554893313321,1354.0,1324.0,1216.7624999999998,1.1127890611355957,1.0881334689390907,0.0,0.5555555555555556,-11.608849389046402,235,87,65.22695737519359
307,Alabama St.,SWAC,10-22,99.64926292031652,328,111.53814822748626,233,0.2148111117911545,307,10.0,22.0,7.0,11.0,7-11,0.3686103846823591,0.5725000848668427,0.23510155189447893,0.3686103846823591,0.5725000848668427,0.23510155189447893,0.868913075975588,0.7344848184010121,104.48074866867283,109.9740519591655,104.48074866867283,109.9740519591655,97.47058038992515,109.47020668603383,115.78819411813055,117.95881461964086,0.446804915842653,4.0,-0.0841618045299487,1310.0,1308.0,1288.8749999999998,1.0163902628261081,1.0148385219668317,0.0,0.3888888888888889,-16.5992608209396,324,351,69.27831482943989
308,Hampton,CAA,13-19,100.5688929768309,315,112.57323515099488,260,0.2147122533368146,308,13.0,19.0,7.0,11.0,7-11,0.37140295638645665,0.27487838115551777,0.4351067399376923,0.37140295638645665,0.27487838115551777,0.4351067399376923,0.898642501284686,0.899004527937932,105.5457792920557,110.0096450555814,105.5457792920557,110.0096450555814,99.6678969664499,110.76033079576013,94.81864773961001,116.19291650034587,0.08804147110901878,1.0,0.021048830332430546,1208.0,1295.0,1191.0875,1.0141992087063292,1.087241701386338,0.0,0.3888888888888889,-14.664716427245464,289,123,65.38707256745907
309,Houston Christian,Slnd,12-20,101.56141752757331,299,113.7142569879696,278,0.21420064724132834,309,12.0,20.0,8.0,14.0,8-14,0.4013999859332614,0.34965485594910645,0.4209179380909356,0.4013999859332614,0.34965485594910645,0.4209179380909356,0.8798306623213955,0.838636251641208,106.81921269444547,109.70337583674427,106.81921269444547,109.70337583674427,102.39440949064213,114.88087517830814,116.03983687716656,111.34922162097577,0.6164517736461039,1.0,0.014416551384123732,1457.0,1575.0,1415.8874999999996,1.0290365583423828,1.1123765129644838,0.0,0.36363636363636365,-14.949340923795216,298,138,64.09606972793334
310,Stetson,ASun,12-21,105.01920962238961,244,117.74071518294134,328,0.21166332144896888,310,12.0,21.0,7.0,11.0,7-11,0.3856160386479929,0.4844128314179094,0.3161790240865438,0.3856160386479929,0.4844128314179094,0.3161790240865438,0.8833714012805081,0.7981436442020058,108.1528144787705,112.21683275166082,108.1528144787705,112.21683275166082,106.71677347203725,119.68066023962466,89.23310289685915,105.4054006092418,0.12836861992513968,3.0,-0.012717224627451229,1385.0,1437.0,1230.7749999999999,1.1253072251223823,1.1675570270764357,0.0,0.3888888888888889,-15.93289520550656,314,214,66.7570257203781
311,North Carolina A&T,CAA,11-19,104.26822511233085,258,117.05093783321897,317,0.20917769266562908,311,11.0,19.0,4.0,14.0,4-14,0.37359999749111933,0.2836878585114158,0.4363160541833402,0.37359999749111933,0.2836878585114158,0.4363160541833402,0.9101959420149514,0.9143068247082247,106.33168544545198,111.32343626232534,106.33168544545198,111.32343626232534,106.78596101411686,118.55003844268587,0.0,0.0,0.0,0.0,-0.008573925770828494,1338.0,1448.0,1239.8500000000001,1.0791628019518489,1.167883211678832,0.0,0.2222222222222222,-15.210049533430999,303,200,68.50385792753264
312,Chattanooga,SC,13-19,105.22997259993664,238,118.30108701037872,336,0.20644725134001832,312,13.0,19.0,7.0,11.0,7-11,0.3088868307765415,0.32924164782164556,0.3056186525306009,0.3088868307765415,0.32924164782164556,0.3056186525306009,0.9150796806766508,0.871848887947723,107.02190229127227,114.52080131598933,107.02190229127227,114.52080131598933,104.28529343517926,117.10036744758183,114.54676735815231,114.68612621885268,0.49650442621897545,2.0,-0.047920972902602166,1359.0,1393.0,1226.1000000000001,1.1083924639099583,1.1361226653617158,0.0,0.3888888888888889,-15.377261981124432,306,294,67.0421084923556
313,Central Connecticut,NEC,18-12,104.27582204112213,256,117.36783559441413,324,0.20421693256122392,313,18.0,12.0,12.0,6.0,12-6,0.24718817438343862,0.36339099738364833,0.18133315201436995,0.24718817438343862,0.36339099738364833,0.18133315201436995,0.9391270400999598,0.8818537016135157,101.82823119223386,112.98443486936199,101.82823119223386,112.98443486936199,107.14462787680111,119.47142064483339,110.96975087310253,119.5391053400158,0.29829336670433604,1.0,0.09138716240022149,1284.0,1270.0,1153.6625,1.1129771488628608,1.1008418839998702,0.0,0.6666666666666666,-9.473419864852229,189,15,64.83300988400737
314,Cleveland St.,Horz,11-22,109.50227273749059,153,123.50982470102234,362,0.20031654851742897,314,11.0,22.0,6.0,14.0,6-14,0.4207232986226654,0.41511990740929827,0.42376018953875255,0.4207232986226654,0.41511990740929827,0.42376018953875255,0.8879641124801403,0.8501233288328467,109.51060395329586,110.94535788297556,109.51060395329586,110.94535788297556,110.53978447801151,123.36872532252167,93.97633018020039,121.32670800354754,0.050325550290345515,2.0,0.008955335068893067,1580.0,1722.0,1393.1874999999998,1.1340899914763807,1.2360145350141314,0.0,0.3,-16.9454944119058,328,148,69.59307060945329
315,Georgia St.,SB,10-22,99.22618083800124,332,111.92020185565417,241,0.20030027477340978,315,10.0,22.0,7.0,11.0,7-11,0.3860295837774552,0.39805457948867823,0.3849057244157381,0.3860295837774552,0.39805457948867823,0.3849057244157381,0.9014525444943087,0.8617227324886259,106.83986892279151,110.40081744887655,106.83986892279151,110.40081744887655,101.83342290889242,110.849652477626,100.00286836320834,93.7338879143349,0.6779789743724808,2.0,-0.02982633638177945,1276.0,1318.0,1219.1125000000002,1.0466630438126094,1.0811143352233692,0.0,0.3888888888888889,-17.71219067201369,339,246,67.91514145047776
316,Le Moyne,NEC,15-17,100.62932983086529,312,113.54133558595423,276,0.1996766123201205,316,15.0,17.0,10.0,8.0,10-8,0.2748373275225016,0.4171027283706645,0.18183825781743218,0.2748373275225016,0.4171027283706645,0.18183825781743218,0.9271435228519033,0.8608533273633057,102.52384586871491,112.75834488417615,102.52384586871491,112.75834488417615,97.9876116617101,109.95453511186217,82.90844578315485,105.6221423740549,0.058167120705898974,1.0,-0.0021924327626550166,1285.0,1234.0,1233.9750000000001,1.041350108389554,1.0000202597297352,0.0,0.5555555555555556,-13.825225377876485,279,180,69.46081671595245
317,Wagner,NEC,14-17,101.79828820944348,295,114.99588297913576,299,0.19751716931780386,317,14.0,17.0,8.0,10.0,8-10,0.27336637878329645,0.4120207793449166,0.1820786213331445,0.27336637878329645,0.4120207793449166,0.1820786213331445,0.9157740333430271,0.8223686740301063,102.70004697707168,112.1550572868929,102.70004697707168,112.1550572868929,101.35933836344286,117.58022632310048,109.97376251699121,108.00159118737962,0.5518386371814695,2.0,-0.03603446314550063,1238.0,1261.0,1168.0125,1.0599201635256472,1.079611733607303,0.0,0.4444444444444444,-13.52978137938595,272,260,65.47062945676355
318,Northern Arizona,BSky,10-22,105.4952000797042,234,119.17529783028817,344,0.19746794676999588,318,10.0,22.0,4.0,14.0,4-14,0.43049608452978055,0.3760421398723143,0.4768827399056082,0.43049608452978055,0.3760421398723143,0.4768827399056082,0.8747725842075881,0.8466468854176106,109.43753609674565,109.80649408286212,109.43753609674565,109.80649408286212,108.92877427097473,122.82389509018704,84.05181740520811,100.4123523110891,0.11452864881663273,2.0,-0.0089119569182734,1240.0,1416.0,1141.1999999999998,1.0865755345250616,1.2407991587802316,0.0,0.2222222222222222,-16.743380065553275,325,202,63.77805219048207
319,Albany,AE,11-21,103.23675052732872,276,117.96130208977274,331,0.17750920665689965,319,11.0,21.0,7.0,9.0,7-9,0.30763961145855684,0.45011099131570137,0.17930808907458562,0.30763961145855684,0.45011099131570137,0.17930808907458562,0.919759138349376,0.863952032473937,103.97245317716451,112.22532935321027,103.97245317716451,112.22532935321027,102.4065189359931,117.02671710955482,0.0,0.0,0.0,0.0,-0.0871637240770371,1103.0,1082.0,1013.9250000000002,1.0878516655571169,1.0671400744631012,0.0,0.4375,-17.43197776854043,333,353,65.2641326716443
320,UMass Lowell,AE,15-18,102.3951034370424,287,117.09057837701661,319,0.17620806121272284,320,15.0,18.0,9.0,7.0,9-7,0.2921363246794445,0.4078396764924942,0.17947160799185907,0.2921363246794445,0.4078396764924942,0.17947160799185907,0.8980810492128658,0.8181475844530292,103.85429889447242,112.33262017845412,103.85429889447242,112.33262017845412,101.80505262851919,116.11572361617498,91.23582149571267,123.602211086747,0.029551047927343085,2.0,-0.003800798895169377,1167.0,1144.0,1079.5874999999999,1.0809684254402725,1.0596639920339945,0.0,0.5625,-13.733637128601224,275,184,69.3095210013173
321,Tennessee Tech,OVC,13-18,101.67742406118035,298,117.08766733965425,318,0.16481177797907787,321,13.0,18.0,8.0,12.0,8-12,0.282597861503222,0.3750410745423048,0.2317540943317266,0.282597861503222,0.3750410745423048,0.2317540943317266,0.9174724340162261,0.8389285995546285,102.75604364033025,111.24177630113627,102.75604364033025,111.24177630113627,101.38434359867006,119.47611374313605,99.46769815632034,117.78543830060815,0.12522390905687564,2.0,-0.01088381574856817,1383.0,1451.0,1322.5249999999999,1.0457269238766753,1.097143721290713,0.0,0.4,-14.638235563764402,288,208,67.03738051723249
322,Lafayette,Pat,11-21,100.23946692891514,320,115.44885376629833,302,0.1645776968437192,322,11.0,21.0,8.0,10.0,8-10,0.328523861928828,0.44584229410800325,0.25623853026901516,0.328523861928828,0.44584229410800325,0.25623853026901516,0.9111332346110937,0.8458171528033902,104.9645955994896,112.31989055507418,104.9645955994896,112.31989055507418,98.26410709387827,113.35409886770556,99.98614542841742,118.48042246663705,0.12436427470609586,2.0,-0.030308864975567285,1232.0,1299.0,1195.05,1.0309192084013221,1.0869838082088616,0.0,0.4444444444444444,-17.163029772290436,331,247,66.81685441709287
323,NJIT,AE,16-17,97.01297496038185,345,112.00889475870713,242,0.1607125535318119,323,16.0,17.0,10.0,6.0,10-6,0.311464780255771,0.46220011675679973,0.18142182768347542,0.311464780255771,0.46220011675679973,0.18142182768347542,0.8935713182185019,0.8044429558112601,103.30574022440497,112.14342331320196,103.30574022440497,112.14342331320196,100.81604223118512,114.29106162817887,96.78937747703853,119.90392529128655,0.07851000846266566,2.0,0.07112779982835271,1133.0,1125.0,1064.3000000000002,1.0645494691346422,1.0570327915061541,0.0,0.625,-12.494941107567964,249,36,68.04121993723369
324,Cal St. Bakersfield,BW,8-24,101.50336999965955,300,117.30585948070514,322,0.1592303085771464,324,8.0,24.0,2.0,18.0,2-18,0.470073880391671,0.42842137122229934,0.4950653858932941,0.470073880391671,0.42842137122229934,0.4950653858932941,0.8652657069284792,0.8378601275653925,106.8924998234911,107.63445639222613,106.8924998234911,107.63445639222613,102.30132879701398,119.53992269633603,83.04632372461997,94.05372847314368,0.19288410778157208,1.0,-0.018327030062050165,1469.0,1739.0,1469.5125,0.9996512448856338,1.1833856466004882,0.0,0.1,-18.172547750890164,342,222,70.03022829815562
